dateTime,temperature,violetPre,bluePre,greenPre,yellowPre,orangePre,redPre,violetCalibrated,blueCalibrated,greenCalibrated,yellowCalibrated,orangeCalibrated,redCalibrated
2022-03-25 19:54:44.339811,66,48574,51201,51201,51201,51201,47280,54668.77,59116.09,53862.07,48836.82,49809.99,41794.91
2022-03-25 19:54:54.352311,66,48581,51201,51201,51201,51201,47181,54676.64,59116.09,53862.07,48836.82,49809.99,41707.39
2022-03-25 19:55:04.379543,66,48667,51201,51201,51201,51201,47015,54773.44,59116.09,53862.07,48836.82,49809.99,41560.65
2022-03-25 19:55:14.406675,66,48553,51201,51201,51201,51201,46754,54645.13,59116.09,53862.07,48836.82,49809.99,41329.93
2022-03-25 19:55:24.418902,66,48406,51201,51201,51201,51201,46431,54479.69,59116.09,53862.07,48836.82,49809.99,41044.40
2022-03-25 19:55:34.430877,66,48202,51201,51201,51201,51201,46099,54250.09,59116.09,53862.07,48836.82,49809.99,40750.92
2022-03-25 19:55:44.458331,66,47848,51201,51201,51201,51201,45742,53851.67,59116.09,53862.07,48836.82,49809.99,40435.33
2022-03-25 19:55:54.485480,66,47538,51201,51201,51201,51201,45299,53502.78,59116.09,53862.07,48836.82,49809.99,40043.73
2022-03-25 19:56:04.497294,66,47351,51201,51201,51201,51201,45007,53292.31,59116.09,53862.07,48836.82,49809.99,39785.60
2022-03-25 19:56:14.523826,66,46983,51201,51201,51201,51201,44592,52878.14,59116.09,53862.07,48836.82,49809.99,39418.75
2022-03-25 19:56:24.536025,66,46766,51201,51201,51201,51201,44398,52633.91,59116.09,53862.07,48836.82,49809.99,39247.25
2022-03-25 19:56:34.547958,66,46527,51201,51201,51201,51201,44184,52364.92,59116.09,53862.07,48836.82,49809.99,39058.08
2022-03-25 19:56:44.575352,66,46404,51201,51201,51201,51201,44027,52226.49,59116.09,53862.07,48836.82,49809.99,38919.30
2022-03-25 19:56:54.587173,66,46044,51201,51201,51201,51201,43983,51821.32,59116.09,53862.07,48836.82,49809.99,38880.40
2022-03-25 19:57:04.614504,66,45823,51201,51201,51201,51201,43806,51572.59,59116.09,53862.07,48836.82,49809.99,38723.93
2022-03-25 19:57:14.626553,66,45727,51201,51201,51201,51201,44019,51464.54,59116.09,53862.07,48836.82,49809.99,38912.22
2022-03-25 19:57:24.654019,66,45647,51201,51201,51201,51201,44010,51374.50,59116.09,53862.07,48836.82,49809.99,38904.27
2022-03-25 19:57:34.666202,66,45447,51201,51201,51201,51201,44374,51149.41,59116.09,53862.07,48836.82,49809.99,39226.04
2022-03-25 19:57:44.693517,66,45421,51201,51201,51201,51201,44464,51120.15,59116.09,53862.07,48836.82,49809.99,39305.60
2022-03-25 19:57:54.705524,66,45614,51201,51201,51201,51201,44716,51337.36,59116.09,53862.07,48836.82,49809.99,39528.36
2022-03-25 19:58:04.732752,66,45622,51201,51201,51201,51201,45030,51346.37,59116.09,53862.07,48836.82,49809.99,39805.93
2022-03-25 19:58:14.744586,66,45817,51201,51201,51201,51201,45209,51565.84,59116.09,53862.07,48836.82,49809.99,39964.17
2022-03-25 19:58:24.771961,66,45979,51201,51201,51201,51201,45323,51748.16,59116.09,53862.07,48836.82,49809.99,40064.94
2022-03-25 19:58:34.784069,66,46160,51201,51201,51201,51201,45295,51951.88,59116.09,53862.07,48836.82,49809.99,40040.19
2022-03-25 19:58:44.811457,66,46429,51201,51201,51201,51201,45340,52254.63,59116.09,53862.07,48836.82,49809.99,40079.97
2022-03-25 19:58:54.838253,66,46702,51201,51201,51201,51201,45255,52561.88,59116.09,53862.07,48836.82,49809.99,40004.83
2022-03-25 19:59:04.850434,66,46957,51201,51201,51201,51201,45163,52848.88,59116.09,53862.07,48836.82,49809.99,39923.50
2022-03-25 19:59:14.877659,66,47077,51201,51201,51201,51201,45012,52983.93,59116.09,53862.07,48836.82,49809.99,39790.02
2022-03-25 19:59:24.889625,66,47039,51201,51201,51201,51201,44729,52941.16,59116.09,53862.07,48836.82,49809.99,39539.86
2022-03-25 19:59:34.917039,66,47107,51200,51201,51201,51201,44590,53017.70,59114.93,53862.07,48836.82,49809.99,39416.98
