dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2022-03-25 19:51:10.513490,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:51:20.538662,0.05,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:51:30.579329,0.04,0.00,17.80,4.75,10666.06,4786.76,112721.79,6.20
2022-03-25 19:51:40.604629,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:51:50.645120,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:52:00.670435,0.04,0.00,18.36,4.46,9721.74,4424.43,85955.38,5.54
2022-03-25 19:52:10.710703,0.04,0.00,20.23,5.41,13906.80,5996.20,192455.52,7.73
2022-03-25 19:52:20.751262,0.04,0.00,19.89,5.66,13432.07,5821.94,169896.95,7.34
2022-03-25 19:52:30.776792,0.04,0.00,20.93,5.93,14929.16,6178.22,192455.52,7.73
2022-03-25 19:52:40.817189,0.05,0.00,16.78,4.29,9155.97,6178.22,205113.42,7.94
2022-03-25 19:52:50.842793,0.04,0.00,22.07,6.38,16670.12,6993.73,112721.79,6.20
2022-03-25 19:53:00.883172,0.04,0.00,20.57,5.79,14405.32,6178.22,205113.42,7.94
2022-03-25 19:53:10.908373,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.94
2022-03-25 19:53:20.948951,0.04,0.00,20.93,5.79,14405.32,6178.22,205113.42,5.54
2022-03-25 19:53:30.989606,0.04,0.00,19.89,5.79,14405.32,6178.22,169896.95,7.34
2022-03-25 19:53:41.014733,0.04,0.00,19.25,5.53,13432.07,5821.94,150503.08,6.99
2022-03-25 19:53:51.055385,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:54:01.080494,0.05,0.00,16.55,4.46,9721.74,4424.43,85955.38,5.54
2022-03-25 19:54:11.121179,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:54:21.146407,0.04,0.00,20.93,6.08,15480.00,6567.43,205113.42,7.94
