dateTime,infraRed,red,green,blue,proximity
2022-03-25 20:37:40.390769,38216.00,10411.00,12744.00,18144.00,33
2022-03-25 20:37:57.390444,38191.00,10402.00,12736.00,18134.00,33
2022-03-25 20:38:14.375208,38158.00,10389.00,12728.00,18120.00,33
2022-03-25 20:38:31.375234,38126.00,10377.00,12715.00,18108.00,33
2022-03-25 20:38:48.375567,38090.00,10364.00,12705.00,18093.00,32
2022-03-25 20:39:05.375634,38057.00,10352.00,12694.00,18080.00,33
2022-03-25 20:39:22.375647,38025.00,10342.00,12684.00,18066.00,33
2022-03-25 20:39:39.375133,37998.00,10334.00,12675.00,18055.00,32
2022-03-25 20:39:56.375011,37969.00,10324.00,12666.00,18045.00,33
2022-03-25 20:40:13.360201,37940.00,10316.00,12658.00,18033.00,32
2022-03-25 20:40:30.360133,37910.00,10306.00,12649.00,18015.00,33
2022-03-25 20:40:47.360248,37875.00,10294.00,12636.00,18000.00,33
2022-03-25 20:41:04.359991,37837.00,10284.00,12627.00,17987.00,33
2022-03-25 20:41:21.344953,37798.00,10271.00,12615.00,17970.00,32
2022-03-25 20:41:38.345001,37753.00,10257.00,12601.00,17954.00,33
2022-03-25 20:41:55.345183,37709.00,10242.00,12586.00,17930.00,32
2022-03-25 20:42:12.345092,37656.00,10224.00,12571.00,17910.00,33
2022-03-25 20:42:29.344842,37604.00,10207.00,12556.00,17890.00,33
2022-03-25 20:42:46.345469,37550.00,10189.00,12537.00,17865.00,33
2022-03-25 20:43:03.346053,37495.00,10170.00,12519.00,17843.00,33
2022-03-25 20:43:20.346318,37440.00,10149.00,12500.00,17817.00,32
2022-03-25 20:43:37.346465,37381.00,10130.00,12481.00,17794.00,33
2022-03-25 20:43:54.346440,37331.00,10114.00,12466.00,17773.00,33
2022-03-25 20:44:11.346567,37283.00,10096.00,12449.00,17753.00,32
2022-03-25 20:44:28.346714,37239.00,10082.00,12436.00,17737.00,32
2022-03-25 20:44:45.346523,37200.00,10068.00,12421.00,17722.00,33
