dateTime,ozone,temperature,pressure,voltage
2022-03-25 20:39:51.586623,39.7,44.9,928.9,0.0959
2022-03-25 20:40:05.545896,40.7,44.9,875.2,0.0959
2022-03-25 20:40:19.538560,35.9,44.9,929.4,0.0959
2022-03-25 20:40:33.530722,44.2,44.9,875.5,0.0959
2022-03-25 20:40:47.490435,50.9,44.9,930.3,0.0959
2022-03-25 20:41:01.483046,30.6,44.9,875.9,0.0960
2022-03-25 20:41:15.475201,21.3,44.9,929.4,0.0960
2022-03-25 20:41:29.434928,25.7,44.9,876.2,0.0960
2022-03-25 20:41:43.427535,23.2,44.9,929.0,0.0960
2022-03-25 20:41:57.419813,25.2,44.9,876.3,0.0960
2022-03-25 20:42:11.379437,26.0,44.9,930.4,0.0961
2022-03-25 20:42:25.371701,23.5,44.9,876.5,0.0961
2022-03-25 20:42:39.331311,22.0,44.9,929.2,0.0961
2022-03-25 20:42:53.323508,23.9,44.9,875.7,0.0961
2022-03-25 20:43:07.316179,30.1,44.9,929.8,0.0962
2022-03-25 20:43:21.275823,32.5,44.9,876.3,0.0962
2022-03-25 20:43:35.268063,25.9,44.9,930.3,0.0962
2022-03-25 20:43:49.260710,23.3,44.9,875.2,0.0962
2022-03-25 20:44:03.220419,31.1,44.9,928.9,0.0962
2022-03-25 20:44:17.212583,38.0,44.9,875.6,0.0962
2022-03-25 20:44:31.205249,40.0,44.9,930.3,0.0963
2022-03-25 20:44:45.164481,37.1,44.9,875.7,0.0963
