dateTime,luminance,voltage,raw
2022-03-25 20:22:32.831857,66.37,0.24,49
2022-03-25 20:22:44.849918,67.50,0.24,50
2022-03-25 20:22:56.882557,65.25,0.23,48
2022-03-25 20:23:08.900449,66.37,0.24,49
2022-03-25 20:23:20.918387,66.37,0.24,49
2022-03-25 20:23:32.950922,66.37,0.24,49
2022-03-25 20:23:44.968636,65.25,0.23,48
2022-03-25 20:23:56.986781,67.50,0.24,50
2022-03-25 20:24:09.019677,67.50,0.24,50
2022-03-25 20:24:21.037277,68.62,0.25,51
2022-03-25 20:24:33.055268,68.62,0.25,51
2022-03-25 20:24:45.072675,65.25,0.23,48
2022-03-25 20:24:57.105450,66.37,0.24,49
2022-03-25 20:25:09.123314,65.25,0.23,48
2022-03-25 20:25:21.141108,67.50,0.24,50
2022-03-25 20:25:33.173570,67.50,0.24,50
2022-03-25 20:25:45.191294,64.13,0.23,47
2022-03-25 20:25:57.208879,66.37,0.24,49
2022-03-25 20:26:09.226466,66.37,0.24,49
2022-03-25 20:26:21.244693,67.50,0.24,50
2022-03-25 20:26:33.277415,67.50,0.24,50
2022-03-25 20:26:45.295254,67.50,0.24,50
2022-03-25 20:26:57.313322,67.50,0.24,50
2022-03-25 20:27:09.346209,67.50,0.24,50
2022-03-25 20:27:21.363681,65.25,0.23,48
2022-03-25 20:27:33.381704,66.37,0.24,49
2022-03-25 20:27:45.414200,66.37,0.24,49
2022-03-25 20:27:57.432042,67.50,0.24,50
2022-03-25 20:28:09.449847,65.25,0.23,48
2022-03-25 20:28:21.482819,68.62,0.25,51
2022-03-25 20:28:33.500760,67.50,0.24,50
2022-03-25 20:28:45.518654,66.37,0.24,49
2022-03-25 20:28:57.551508,66.37,0.24,49
2022-03-25 20:29:09.569189,66.37,0.24,49
2022-03-25 20:29:21.587051,67.50,0.24,50
2022-03-25 20:29:33.604764,66.37,0.24,49
2022-03-25 20:29:45.622285,68.62,0.25,51
2022-03-25 20:29:57.655119,67.50,0.24,50
2022-03-25 20:30:09.672807,68.62,0.25,51
2022-03-25 20:30:21.690595,66.37,0.24,49
2022-03-25 20:30:33.708116,66.37,0.24,49
2022-03-25 20:30:45.725802,67.50,0.24,50
2022-03-25 20:30:57.758660,66.37,0.24,49
2022-03-25 20:31:09.776323,66.37,0.24,49
2022-03-25 20:31:21.793978,66.37,0.24,49
2022-03-25 20:31:33.811714,65.25,0.23,48
2022-03-25 20:31:45.829385,67.50,0.24,50
2022-03-25 20:31:57.847289,65.25,0.23,48
2022-03-25 20:32:09.879634,67.50,0.24,50
2022-03-25 20:32:21.897212,67.50,0.24,50
2022-03-25 20:32:33.915196,65.25,0.23,48
2022-03-25 20:32:45.933225,65.25,0.23,48
2022-03-25 20:32:57.965995,67.50,0.24,50
2022-03-25 20:33:09.983483,67.50,0.24,50
2022-03-25 20:33:22.001230,67.50,0.24,50
2022-03-25 20:33:34.019269,66.37,0.24,49
2022-03-25 20:33:46.036918,65.25,0.23,48
2022-03-25 20:33:58.069597,66.37,0.24,49
2022-03-25 20:34:10.087397,67.50,0.24,50
2022-03-25 20:34:22.105064,66.37,0.24,49
2022-03-25 20:34:34.137775,66.37,0.24,49
2022-03-25 20:34:46.155597,66.37,0.24,49
2022-03-25 20:34:58.173316,66.37,0.24,49
2022-03-25 20:35:10.190939,66.37,0.24,49
2022-03-25 20:35:22.223871,67.50,0.24,50
2022-03-25 20:35:34.241512,65.25,0.23,48
2022-03-25 20:35:46.274501,66.37,0.24,49
2022-03-25 20:35:58.292314,66.37,0.24,49
2022-03-25 20:36:10.309912,66.37,0.24,49
2022-03-25 20:36:22.327729,67.50,0.24,50
2022-03-25 20:36:34.345648,67.50,0.24,50
2022-03-25 20:36:46.378105,66.37,0.24,49
2022-03-25 20:36:58.395929,67.50,0.24,50
2022-03-25 20:37:10.413846,67.50,0.24,50
2022-03-25 20:37:22.431441,66.37,0.24,49
2022-03-25 20:37:34.464156,66.37,0.24,49
2022-03-25 20:37:46.482241,67.50,0.24,50
2022-03-25 20:37:58.500341,67.50,0.24,50
2022-03-25 20:38:10.532598,66.37,0.24,49
2022-03-25 20:38:22.550447,65.25,0.23,48
2022-03-25 20:38:34.568194,67.50,0.24,50
2022-03-25 20:38:46.585857,67.50,0.24,50
2022-03-25 20:38:58.603406,66.37,0.24,49
2022-03-25 20:39:10.636353,65.25,0.23,48
2022-03-25 20:39:22.654147,67.50,0.24,50
2022-03-25 20:39:34.671785,67.50,0.24,50
2022-03-25 20:39:46.689579,67.50,0.24,50
2022-03-25 20:39:58.722326,66.37,0.24,49
2022-03-25 20:40:10.740109,68.62,0.25,51
2022-03-25 20:40:22.757739,66.37,0.24,49
2022-03-25 20:40:34.790615,67.50,0.24,50
2022-03-25 20:40:46.808393,68.62,0.25,51
2022-03-25 20:40:58.826284,66.37,0.24,49
2022-03-25 20:41:10.844043,65.25,0.23,48
2022-03-25 20:41:22.876645,66.37,0.24,49
2022-03-25 20:41:34.894216,67.50,0.24,50
2022-03-25 20:41:46.912184,66.37,0.24,49
2022-03-25 20:41:58.929777,68.62,0.25,51
2022-03-25 20:42:10.962621,65.25,0.23,48
2022-03-25 20:42:22.980129,66.37,0.24,49
2022-03-25 20:42:34.997878,67.50,0.24,50
2022-03-25 20:42:47.015862,67.50,0.24,50
2022-03-25 20:42:59.033841,67.50,0.24,50
2022-03-25 20:43:11.051181,65.25,0.23,48
2022-03-25 20:43:23.083912,65.25,0.23,48
2022-03-25 20:43:35.101789,66.37,0.24,49
2022-03-25 20:43:47.119411,66.37,0.24,49
2022-03-25 20:43:59.152325,66.37,0.24,49
2022-03-25 20:44:11.169987,66.37,0.24,49
2022-03-25 20:44:23.188058,66.37,0.24,49
2022-03-25 20:44:35.206044,67.50,0.24,50
2022-03-25 20:44:47.238599,68.62,0.25,51
