dateTime,infraRed,red,green,blue,proximity
2022-03-25 20:03:23.633197,43361.00,12411.00,14909.00,21643.00,40
2022-03-25 20:03:35.650886,43345.00,12401.00,14904.00,21636.00,40
2022-03-25 20:03:47.683786,43321.00,12394.00,14901.00,21632.00,40
2022-03-25 20:03:59.701320,43302.00,12385.00,14896.00,21625.00,40
2022-03-25 20:04:11.719087,43283.00,12378.00,14893.00,21621.00,40
2022-03-25 20:04:23.736662,43270.00,12370.00,14887.00,21616.00,40
2022-03-25 20:04:35.769332,43253.00,12363.00,14884.00,21610.00,40
2022-03-25 20:04:47.787189,43219.00,12352.00,14877.00,21601.00,40
2022-03-25 20:04:59.804937,43195.00,12341.00,14871.00,21592.00,40
2022-03-25 20:05:11.837971,43174.00,12329.00,14863.00,21580.00,40
2022-03-25 20:05:23.855817,43148.00,12325.00,14860.00,21575.00,40
2022-03-25 20:05:35.873653,43137.00,12316.00,14857.00,21572.00,40
2022-03-25 20:05:47.890784,43121.00,12310.00,14854.00,21569.00,40
2022-03-25 20:05:59.908456,43115.00,12303.00,14850.00,21564.00,40
2022-03-25 20:06:11.941454,43092.00,12297.00,14848.00,21562.00,40
2022-03-25 20:06:23.959111,43077.00,12289.00,14844.00,21555.00,40
2022-03-25 20:06:35.976886,43063.00,12285.00,14840.00,21550.00,40
2022-03-25 20:06:47.994402,43043.00,12275.00,14835.00,21543.00,40
2022-03-25 20:07:00.011934,43018.00,12266.00,14828.00,21531.00,40
2022-03-25 20:07:12.044519,42981.00,12253.00,14815.00,21516.00,39
2022-03-25 20:07:24.062241,42966.00,12247.00,14814.00,21510.00,39
2022-03-25 20:07:36.080013,42949.00,12238.00,14809.00,21506.00,40
2022-03-25 20:07:48.097775,42932.00,12234.00,14806.00,21498.00,40
2022-03-25 20:08:00.130589,42921.00,12229.00,14803.00,21494.00,40
2022-03-25 20:08:12.148726,42905.00,12221.00,14801.00,21490.00,40
2022-03-25 20:08:24.181691,42888.00,12216.00,14797.00,21484.00,40
2022-03-25 20:08:36.199492,42878.00,12210.00,14797.00,21480.00,40
2022-03-25 20:08:48.216919,42868.00,12204.00,14794.00,21477.00,39
2022-03-25 20:09:00.234614,42866.00,12203.00,14794.00,21477.00,40
2022-03-25 20:09:12.267553,42857.00,12198.00,14794.00,21473.00,40
2022-03-25 20:09:24.285384,42837.00,12193.00,14790.00,21470.00,40
2022-03-25 20:09:36.303124,42834.00,12191.00,14791.00,21470.00,40
2022-03-25 20:09:48.320556,42826.00,12188.00,14790.00,21467.00,40
2022-03-25 20:10:00.353557,42806.00,12182.00,14786.00,21460.00,40
2022-03-25 20:10:12.371203,42801.00,12178.00,14785.00,21457.00,39
2022-03-25 20:10:24.388886,42797.00,12177.00,14787.00,21458.00,40
